major_id,major_name,college_name,college_id
20252404,劳动与社会保障,公共管理学院,24
20252405,土地资源管理,公共管理学院,24
20252407,行政管理（数字公共治理班）,公共管理学院,24
20250323,运动训练,公共体育与艺术部,48
20250330,运动训练（体艺部）,公共体育与艺术部,48
20255501,马克思主义理论,马克思主义学院,55
20250611,数学与应用数学,数学科学学院,82
20250612,信息与计算科学,数学科学学院,82
20250613,统计学,数学科学学院,82
20253073,数学与应用数学（求是科学班）,数学科学学院,82
20258201,数学与应用数学（强基计划）,数学科学学院,82
20258202,数学与应用数学-智能科学方向（强基计划）,数学科学学院,82
20250621,物理学,物理学院,32
20253074,物理学（求是科学班）,物理学院,32
20257601,物理学（强基计划）,物理学院,32
20257602,物理学-量子科技方向（强基计划）,物理学院,32
20250631,化学,化学系,77
20253075,化学（求是科学班）,化学系,77
20257701,化学（强基计划）,化学系,77
20250641,地质学,地球科学学院,83
20250643,大气科学,地球科学学院,83
20250648,地理信息科学,地球科学学院,83
20253059,数字地球系统科学（求是科学班）,地球科学学院,83
20250651,心理学,心理与行为科学系,79
20253055,心理学（求是科学班）,心理与行为科学系,79
20250817,机械工程,机械工程学院,58
20250818,机械工程（国际学生）,机械工程学院,58
20250819,智能制造卓越培养项目,机械工程学院,58
20251106,工科试验班（智能制造与机器人创新班）,机械工程学院,58
20255802,机械工程（智能制造与机器人创新班）,机械工程学院,58
20250921,材料科学与工程,材料科学与工程学院,80
20258001,材料科学与工程（卓越人才培养班）,材料科学与工程学院,80
20250823,能源与环境系统工程,能源工程学院,59
20250911,过程装备与控制工程,能源工程学院,59
20253091,能源与环境系统工程（智慧能源班）,能源工程学院,59
20255901,车辆工程,能源工程学院,59
20255902,能源与环境系统工程（卓越人才培养班）,能源工程学院,59
20255903,过程装备与控制工程（卓越人才培养班）,能源工程学院,59
20251011,电气工程及其自动化,电气工程学院,10
20251015,电气工程及其自动化（卓越人才培养班）,电气工程学院,10
20251016,电气工程及其自动化（爱迪生班）,电气工程学院,10
20251021,自动化（电气学院）,电气工程学院,10
20251031,电子信息工程（电气学院）,电气工程学院,10
20251035,电子信息工程（卓越人才培养班）,电气工程学院,10
20251036,电子信息工程（爱迪生班）,电气工程学院,10
20251221,建筑学,建筑工程学院,12
20251222,建筑学（国际学生）,建筑工程学院,12
20251223,建筑学（四年制）,建筑工程学院,12
20251232,城乡规划,建筑工程学院,12
20251233,城乡规划（四年制）,建筑工程学院,12
20251252,土木、水利与交通工程,建筑工程学院,12
20251254,智慧城市与建筑工程卓越培养项目,建筑工程学院,12
20250912,化学工程与工艺,化学工程与生物工程学院,81
20250914,生物工程,化学工程与生物工程学院,81
20250916,智慧化工卓越培养项目,化学工程与生物工程学院,81
20250917,生物工程（强基计划）,化学工程与生物工程学院,81
20256911,海洋工程与技术,海洋学院,74
20256913,海洋科学,海洋学院,74
20256915,智慧海洋卓越培养项目（海洋工程与技术）,海洋学院,74
20256916,智慧海洋卓越培养项目（海洋科学）,海洋学院,74
20257401,海洋贸易与港航物流,海洋学院,74
20250831,工程力学,航空航天学院,26
20252601,飞行器设计与工程,航空航天学院,26
20252602,飞行器设计与工程（卓越人才培养班）,航空航天学院,26
20252604,工程力学（强基计划）,航空航天学院,26
20252605,工程力学（拔尖班）,航空航天学院,26
20250932,高分子材料与工程,高分子科学与工程学系,65
20256501,高分子材料与工程（卓越人才培养班）,高分子科学与工程学系,65
20251107,工科试验班（智能光电芯片及系统创新班）,光电科学与工程学院,84
20256601,光电信息科学与工程,光电科学与工程学院,84
20258402,光学成像与智能感知,光电科学与工程学院,84
20258403,光电信息科学与工程（智能光电芯片及系统创新班）,光电科学与工程学院,84
20251100,信息工程,信息与电子工程学院,85
20251108,信息工程（香农班）,信息与电子工程学院,85
20251130,电子科学与技术（香农班）,信息与电子工程学院,85
20251133,电子科学与技术,信息与电子工程学院,85
20258511,微电子科学与工程,信息与电子工程学院,85
20258512,智慧物联网,信息与电子工程学院,85
20258601,自动化（控制）,控制科学与工程学院,86
20258602,机器人工程,控制科学与工程学院,86
20252111,工业设计,计算机科学与技术学院,21
20252112,计算机科学与技术,计算机科学与技术学院,21
20252116,信息安全,计算机科学与技术学院,21
20252117,人工智能,计算机科学与技术学院,21
20252118,计算机科学与技术（国际学生）,计算机科学与技术学院,21
20252133,AI + X,计算机科学与技术学院,21
20252211,软件工程,计算机科学与技术学院,21
20252214,软件工程（国际学生）,计算机科学与技术学院,21
20253007,工科试验班（竺可桢学院图灵班）,计算机科学与技术学院,21
20253040,计算机科学与技术（图灵班）,计算机科学与技术学院,21
20251511,生物医学工程,生物医学工程与仪器科学学院,15
20251513,智能诊疗技术,生物医学工程与仪器科学学院,15
20250713,生物科学,生命科学学院,07
20250715,生物科学（强基计划）,生命科学学院,07
20250724,生态学,生命科学学院,07
20250726,生态学（强基计划）,生命科学学院,07
20253076,生物科学（求是科学班）,生命科学学院,07
20251321,食品科学与工程,生物系统工程与食品科学学院,13
20251323,农业工程,生物系统工程与食品科学学院,13
20251325,食品科学与工程（国际学生）,生物系统工程与食品科学学院,13
20251326,智慧农业工程卓越培养项目,生物系统工程与食品科学学院,13
20251411,环境科学,环境与资源学院,14
20251421,环境工程,环境与资源学院,14
20251432,农业资源与环境,环境与资源学院,14
20251611,农学,农业与生物技术学院,16
20251620,生物育种科学（强基计划）,农业与生物技术学院,16
20251622,园林,农业与生物技术学院,16
20251623,园艺,农业与生物技术学院,16
20251631,植物保护,农业与生物技术学院,16
20251641,茶学,农业与生物技术学院,16
20253010,新农科实验班（本博贯通）,农业与生物技术学院,16
20251721,动物科学,动物科学学院,17
20251732,动物医学（五年制）,动物科学学院,17
20251805,临床医学,医学院,18
20251808,临床医学（5+3）,医学院,18
20251810,临床医学（儿科方向）（5+3）,医学院,18
20251841,口腔医学,医学院,18
20251842,口腔医学（5+3）,医学院,18
20251861,预防医学,医学院,18
20253004,医学实验班（临床医学八年制）,医学院,18
20251901,药学,药学院,19
20251905,药学（拔尖班）,药学院,19
20252312,汉语言（国际学生）,国际教育学院,23
20250412,哲学（强基计划）,竺可桢学院,30
20250430,汉语言文学（强基计划）,竺可桢学院,30
20250466,历史学（强基计划）,竺可桢学院,30
20250715,生物科学（强基计划）,竺可桢学院,30
20250726,生态学（强基计划）,竺可桢学院,30
20250917,生物工程（强基计划）,竺可桢学院,30
20251620,生物育种科学（强基计划）,竺可桢学院,30
20251857,基础医学（强基计划）,竺可桢学院,30
20252604,工程力学（强基计划）,竺可桢学院,30
20253002,混合班,竺可桢学院,30
20253003,人文社科实验班,竺可桢学院,30
20253004,医学实验班（临床医学八年制）,竺可桢学院,30
20253007,工科试验班（竺可桢学院图灵班）,竺可桢学院,30
20253010,新农科实验班（本博贯通）,竺可桢学院,30
20253025,工高班,竺可桢学院,30
20253026,创新与创业管理强化班,竺可桢学院,30
20253028,公共管理强化班,竺可桢学院,30
20253040,计算机科学与技术（图灵班）,竺可桢学院,30
20253055,心理学（求是科学班）,竺可桢学院,30
20253056,基础医学（求是科学班）,竺可桢学院,30
20253058,汉语言文学（求是科学班）,竺可桢学院,30
20253059,数字地球系统科学（求是科学班）,竺可桢学院,30
20253073,数学与应用数学（求是科学班）,竺可桢学院,30
20253074,物理学（求是科学班）,竺可桢学院,30
20253075,化学（求是科学班）,竺可桢学院,30
20253076,生物科学（求是科学班）,竺可桢学院,30
20256202,基础交叉班,竺可桢学院,30
20257601,物理学（强基计划）,竺可桢学院,30
20257602,物理学-量子科技方向（强基计划）,竺可桢学院,30
20257701,化学（强基计划）,竺可桢学院,30
20258201,数学与应用数学（强基计划）,竺可桢学院,30
20258202,数学与应用数学-智能科学方向（强基计划）,竺可桢学院,30
20251857,基础医学（强基计划）,基础医学系,72
20253056,基础医学（求是科学班）,基础医学系,72
20250401,人文科学试验班,求是学院,90
20250503,外国语言文学类,求是学院,90
20250505,外国语言文学类（小语种）,求是学院,90
20250601,理科试验班类,求是学院,90
20250705,理科试验班类（生命、环境、化学与地学）,求是学院,90
20250904,工科试验班（材料、化工与高分子）,求是学院,90
20251102,工科试验班,求是学院,90
20251103,工科试验班（信息）,求是学院,90
20251105,工科试验班（EE类）,求是学院,90
20251204,工科试验班（智慧城市与建筑工程）,求是学院,90
20251302,应用生物科学（生工食品）,求是学院,90
20251603,应用生物科学（农学）,求是学院,90
20251802,医学试验班类,求是学院,90
20251807,医学试验班类（“5+3”一体化培养）,求是学院,90
20251904,药学类,求是学院,90
20252002,社会科学试验班,求是学院,90
20252512,新闻传播学类,求是学院,90
20256901,工科试验班（海洋）,求是学院,90
